"URL d'accès au document";"Type de document";"Titre";"Auteurs";"Contributeur";"Éditeurs";"Date d'édition";"Description";"Nombre de Vues";"Provenance";"Droits";"Ark Catalogue"
"https://gallica.bnf.fr/ark:/12148/bpt6k4602322g";"texte -- text -- publication en série imprimée -- printed serial";"Excelsior : journal illustré quotidien : informations, littérature, sciences, arts, sports, théâtre, élégances";"";"Lafitte, Pierre (1872-1938). Directeur de publication";" (Paris)";"1914-07-20";"20 juillet 1914 -- 1914/07/20 (A5,N1343). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-228";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771891w -- https://gallica.bnf.fr/ark:/12148/cb32771891w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4601946n";"texte -- text -- publication en série imprimée -- printed serial";"Excelsior : journal illustré quotidien : informations, littérature, sciences, arts, sports, théâtre, élégances";"";"Lafitte, Pierre (1872-1938). Directeur de publication";" (Paris)";"1913-01-26";"26 janvier 1913 -- 1913/01/26 (A4,N803). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-228";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771891w -- https://gallica.bnf.fr/ark:/12148/cb32771891w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4602454s";"texte -- text -- publication en série imprimée -- printed serial";"Excelsior : journal illustré quotidien : informations, littérature, sciences, arts, sports, théâtre, élégances";"";"Lafitte, Pierre (1872-1938). Directeur de publication";" (Paris)";"1913-11-19";"19 novembre 1913 -- 1913/11/19 (A4,N1100). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-228";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771891w -- https://gallica.bnf.fr/ark:/12148/cb32771891w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4602468t";"texte -- text -- publication en série imprimée -- printed serial";"Excelsior : journal illustré quotidien : informations, littérature, sciences, arts, sports, théâtre, élégances";"";"Lafitte, Pierre (1872-1938). Directeur de publication";" (Paris)";"1913-12-03";"03 décembre 1913 -- 1913/12/03 (A4,N1114). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-228";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771891w -- https://gallica.bnf.fr/ark:/12148/cb32771891w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4601917x";"texte -- text -- publication en série imprimée -- printed serial";"Excelsior : journal illustré quotidien : informations, littérature, sciences, arts, sports, théâtre, élégances";"";"Lafitte, Pierre (1872-1938). Directeur de publication";" (Paris)";"1913-06-27";"27 juin 1913 -- 1913/06/27 (A4,N955). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-228";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771891w -- https://gallica.bnf.fr/ark:/12148/cb32771891w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2017406";"texte -- text -- publication en série imprimée -- printed serial";"Mercure de France : série moderne / directeur Alfred Vallette";"";"Vallette, Alfred (1858-1935). Directeur de publication";" (Paris)";"1914-02-01";"01 février 1914 -- 1914/02/01 (T107,N399). --  -- Appartient à l’ensemble documentaire : Pam1";"201270";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34427363f -- https://gallica.bnf.fr/ark:/12148/cb34427363f/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2902128";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-01-31";"31 janvier 1914 -- 1914/01/31 (Numéro 31). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2898534";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-02-08";"08 février 1913 -- 1913/02/08 (Numéro 39). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290301v";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-04-30";"30 avril 1914 -- 1914/04/30 (Numéro 120). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290138x";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-11-19";"19 novembre 1913 -- 1913/11/19 (Numéro 323). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k30573161";"texte -- text -- publication en série imprimée -- printed serial";"Répertoire d'art et d'archéologie : dépouillement de périodiques français et étrangers / secrétaire Marcel Aubert";"Bibliothèque d'art et d'archéologie (Paris). Auteur du texte -- Société des amis de la Bibliothèque d'art et d'archéologie (Paris). Auteur du texte -- Comité français d'histoire de l'art. Auteur du texte";"Aubert, Marcel (1884-1962). Directeur de publication -- Lelièvre, Pierre (1903-2005). Directeur de publication -- Hautecoeur, Louis (1884-1973). Directeur de publication -- Société des amis de la Bibliothèque d'art et d'archéologie (Paris). Directeur de publication";" (Paris) -- J. Schemit (Paris) -- Champion (Paris) -- A. Morancé (Paris) -- Société des amis de la Bibliothèque d'art et d'archéologie (Paris) -- Mouton & Co (Paris) -- CNRS (Paris) -- Centre de documentation Sciences humaines (Paris) -- CNRS, INIST, Sciences humaines et sociales (Paris)";"1913-10-01";"01 octobre 1913 -- 1913/10/01 (A4,FASC19)-1913/12/01. -- ";"";"Bibliothèque nationale de France, département Sciences et techniques, 4-V-7338";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34349680k -- https://gallica.bnf.fr/ark:/12148/cb34349680k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2902306";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-02-18";"18 février 1914 -- 1914/02/18 (Numéro 49). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7649537h";"texte -- text -- publication en série imprimée -- printed serial";"Comoedia / rédacteur en chef : Gaston de Pawlowski";"";"Pawlowski, Gaston de (1874-1933). Directeur de publication";" (Paris)";"1913-12-07";"07 décembre 1913 -- 1913/12/07 (A7,N2258). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-123";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32745939d -- https://gallica.bnf.fr/ark:/12148/cb32745939d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7649519k";"texte -- text -- publication en série imprimée -- printed serial";"Comoedia / rédacteur en chef : Gaston de Pawlowski";"";"Pawlowski, Gaston de (1874-1933). Directeur de publication";" (Paris)";"1913-11-19";"19 novembre 1913 -- 1913/11/19 (A7,N2240). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-123";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32745939d -- https://gallica.bnf.fr/ark:/12148/cb32745939d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k76532567";"texte -- text -- publication en série imprimée -- printed serial";"Comoedia / rédacteur en chef : Gaston de Pawlowski";"";"Pawlowski, Gaston de (1874-1933). Directeur de publication";" (Paris)";"1913-06-19";"19 juin 1913 -- 1913/06/19 (A7,N2087). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-123";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32745939d -- https://gallica.bnf.fr/ark:/12148/cb32745939d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7653101x";"texte -- text -- publication en série imprimée -- printed serial";"Comoedia / rédacteur en chef : Gaston de Pawlowski";"";"Pawlowski, Gaston de (1874-1933). Directeur de publication";" (Paris)";"1913-01-06";"06 janvier 1913 -- 1913/01/06 (A7,N1923). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-123";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32745939d -- https://gallica.bnf.fr/ark:/12148/cb32745939d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5358556";"texte -- text -- publication en série imprimée -- printed serial";"Le Gaulois : littéraire et politique";"";"Pène, Henri de (1830-1888). Directeur de publication -- Tarbé des Sablons, Edmond Joseph Louis (1838-1900). Directeur de publication -- Meyer, Arthur (1844-1924). Directeur de publication";" (Paris)";"1913-07-16";"16 juillet 1913 -- 1913/07/16 (Numéro 13059). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"94503";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32779904b -- https://gallica.bnf.fr/ark:/12148/cb32779904b/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k54181870";"texte -- text -- publication en série imprimée -- printed serial";"La Phalange / directeur : Jean Royère";"";"Royère, Jean (1871-1956). Directeur de publication -- Godoy, Armand (1880-1964). Directeur de publication";" (Paris)";"1913-03-20";"20 mars 1913 -- 1913/03/20 (A8,N81). --  -- Appartient à l’ensemble documentaire : Pam1";"3096";"Bibliothèque nationale de France, département Collections numérisées, 2008-59075";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32838947q -- https://gallica.bnf.fr/ark:/12148/cb32838947q/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290246t";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-03-06";"06 mars 1914 -- 1914/03/06 (Numéro 65). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290169b";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-12-20";"20 décembre 1913 -- 1913/12/20 (Numéro 354). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2898801";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-03-07";"07 mars 1913 -- 1913/03/07 (Numéro 66). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k536185b";"texte -- text -- publication en série imprimée -- printed serial";"Le Gaulois : littéraire et politique";"";"Pène, Henri de (1830-1888). Directeur de publication -- Tarbé des Sablons, Edmond Joseph Louis (1838-1900). Directeur de publication -- Meyer, Arthur (1844-1924). Directeur de publication";" (Paris)";"1914-06-11";"11 juin 1914 -- 1914/06/11 (Numéro 13389). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"94503";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32779904b -- https://gallica.bnf.fr/ark:/12148/cb32779904b/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k289863g";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-02-18";"18 février 1913 -- 1913/02/18 (Numéro 49). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k289873t";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-02-28";"28 février 1913 -- 1913/02/28 (Numéro 59). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
